multiple_deliveries,Road_traffic_density,Delivery_person_Ratings,Delivery_person_Age,Vehicle_condition,actual,predicted,error,abs_error_MAE,sq_error_MSE
0.3333333333333333,0.6666666666666667,0.8800000000000001,0.7368421052631577,0.5,26,27.3317,1.3317,1.3317,1.7733
0.3333333333333333,0.0,0.8800000000000001,0.0526315789473683,1.0,17,16.995,-0.005,0.005,0.0
0.0,0.3333333333333333,0.8800000000000001,0.263157894736842,0.5,19,17.9906,-1.0094,1.0094,1.0189
1.0,1.0,0.8800000000000001,0.5263157894736843,0.0,48,49.1408,1.1408,1.1408,1.3015
0.3333333333333333,0.6666666666666667,0.6800000000000002,0.4736842105263157,0.5,31,32.7988,1.7988,1.7988,3.2358
0.3333333333333333,1.0,1.0,0.5789473684210527,0.0,53,39.624,-13.376,13.376,178.9166
0.3333333333333333,0.3333333333333333,0.8399999999999999,0.4736842105263157,1.0,26,22.3324,-3.6676,3.6676,13.4515
0.3333333333333333,0.3333333333333333,1.0,0.0526315789473683,0.0,28,27.1149,-0.8851,0.8851,0.7834
0.3333333333333333,0.3333333333333333,0.9600000000000002,0.9999999999999998,1.0,29,25.1783,-3.8217,3.8217,14.6054
0.3333333333333333,0.3333333333333333,0.8399999999999999,0.8421052631578947,0.5,18,25.4084,7.4084,7.4084,54.8842
0.3333333333333333,0.0,0.92,0.4736842105263157,0.0,16,20.5531,4.5531,4.5531,20.7307
0.3333333333333333,0.0,1.0,0.2105263157894736,1.0,16,17.6829,1.6829,1.6829,2.8321
0.3333333333333333,0.0,0.92,0.4210526315789473,1.0,15,17.1937,2.1937,2.1937,4.8122
0.3333333333333333,0.0,0.92,0.3157894736842104,0.0,20,20.2479,0.2479,0.2479,0.0615
0.0,1.0,0.8800000000000001,0.9473684210526316,0.0,30,35.2684,5.2684,5.2684,27.7565
0.3333333333333333,0.3333333333333333,0.72,0.5263157894736843,0.5,33,34.3949,1.3949,1.3949,1.9458
0.3333333333333333,1.0,0.72,0.894736842105263,0.0,39,40.4677,1.4677,1.4677,2.1542
0.3333333333333333,0.6666666666666667,0.8,0.2105263157894736,1.0,23,20.8717,-2.1283,2.1283,4.5297
0.3333333333333333,1.0,0.92,0.9999999999999998,0.5,30,29.8283,-0.1717,0.1717,0.0295
0.3333333333333333,1.0,0.8399999999999999,0.5263157894736843,0.0,39,34.8307,-4.1693,4.1693,17.383
0.0,0.3333333333333333,0.8800000000000001,0.2105263157894736,0.5,10,18.1506,8.1506,8.1506,66.4321
0.3333333333333333,0.3333333333333333,0.92,0.4736842105263157,0.5,17,22.6891,5.6891,5.6891,32.3656
0.6666666666666666,0.3333333333333333,0.7600000000000002,0.5263157894736843,0.5,39,36.4751,-2.5249,2.5249,6.3753
0.3333333333333333,0.0,0.9600000000000002,0.5263157894736843,1.0,28,20.1764,-7.8236,7.8236,61.2088
0.0,1.0,0.6399999999999999,0.7894736842105263,0.0,34,40.8374,6.8374,6.8374,46.7501
0.0,0.3333333333333333,0.9600000000000002,0.0526315789473683,0.5,17,19.4161,2.4161,2.4161,5.8377
0.0,1.0,0.9600000000000002,0.6842105263157894,0.0,31,37.5165,6.5165,6.5165,42.4642
0.0,0.6666666666666667,0.9600000000000002,0.3157894736842104,1.0,10,17.6113,7.6113,7.6113,57.9317
0.3333333333333333,0.6666666666666667,0.9600000000000002,0.1052631578947369,0.0,38,26.1339,-11.8661,11.8661,140.805
0.3333333333333333,1.0,0.8399999999999999,0.8421052631578947,0.0,25,37.4521,12.4521,12.4521,155.0545
0.0,0.3333333333333333,0.8,0.8421052631578947,1.0,39,23.8719,-15.1281,15.1281,228.8584
0.0,0.3333333333333333,0.92,0.9473684210526316,0.5,15,23.4812,8.4812,8.4812,71.9315
0.3333333333333333,0.3333333333333333,1.0,0.9999999999999998,1.0,41,25.5542,-15.4458,15.4458,238.573
0.3333333333333333,0.3333333333333333,0.4800000000000002,0.894736842105263,1.0,33,34.2141,1.2141,1.2141,1.4741
0.0,1.0,0.56,0.9999999999999998,1.0,34,37.2415,3.2415,3.2415,10.5075
0.0,0.3333333333333333,0.8399999999999999,0.1578947368421053,1.0,17,18.1992,1.1992,1.1992,1.4382
0.0,0.3333333333333333,1.0,0.7894736842105263,0.5,17,24.7932,7.7932,7.7932,60.7339
0.3333333333333333,0.3333333333333333,0.8800000000000001,0.1578947368421053,0.5,22,21.6757,-0.3243,0.3243,0.1052
0.0,0.0,0.8399999999999999,0.8421052631578947,0.0,23,26.262,3.262,3.262,10.6404
0.3333333333333333,0.0,0.9600000000000002,0.5263157894736843,1.0,17,20.1764,3.1764,3.1764,10.0895
0.0,0.3333333333333333,0.8800000000000001,0.1052631578947369,1.0,12,18.4578,6.4578,6.4578,41.7029
0.3333333333333333,0.0,0.7600000000000002,0.5789473684210527,0.0,26,27.8776,1.8776,1.8776,3.5252
0.3333333333333333,0.0,0.8399999999999999,0.7368421052631577,0.0,23,26.9933,3.9933,3.9933,15.9463
0.0,0.3333333333333333,0.92,0.0526315789473683,0.5,13,18.9388,5.9388,5.9388,35.2698
0.0,0.3333333333333333,0.6800000000000002,0.5263157894736843,0.5,33,34.7061,1.7061,1.7061,2.9108
0.0,0.0,0.92,0.894736842105263,1.0,19,19.2553,0.2553,0.2553,0.0652
0.0,0.0,0.8,0.4736842105263157,0.5,11,17.5549,6.5549,6.5549,42.9661
0.3333333333333333,0.3333333333333333,0.8,0.9473684210526316,1.0,18,26.352,8.352,8.352,69.7563
0.0,0.3333333333333333,0.92,0.3157894736842104,0.0,16,21.7484,5.7484,5.7484,33.0446
0.0,0.3333333333333333,1.0,0.1578947368421053,0.0,21,22.7057,1.7057,1.7057,2.9095
0.3333333333333333,1.0,0.8,0.368421052631579,1.0,30,22.8051,-7.1949,7.1949,51.767
0.3333333333333333,0.0,0.9600000000000002,0.1052631578947369,0.0,19,20.8585,1.8585,1.8585,3.4541
0.3333333333333333,0.3333333333333333,0.9600000000000002,0.1578947368421053,1.0,28,22.1156,-5.8844,5.8844,34.6266
0.0,0.3333333333333333,0.92,0.9999999999999998,1.0,18,22.0615,4.0615,4.0615,16.4957
0.3333333333333333,1.0,0.92,0.3157894736842104,0.5,33,23.7028,-9.2972,9.2972,86.4386
0.0,1.0,0.8399999999999999,0.1578947368421053,1.0,17,19.8238,2.8238,2.8238,7.9738
0.0,0.0,0.8399999999999999,0.3157894736842104,0.5,10,14.6207,4.6207,4.6207,21.3505
0.3333333333333333,0.3333333333333333,0.9600000000000002,0.894736842105263,0.0,46,32.7066,-13.2934,13.2934,176.7141
0.3333333333333333,1.0,0.6800000000000002,0.7894736842105263,0.5,34,37.4625,3.4625,3.4625,11.9892
0.0,0.0,0.92,0.9999999999999998,0.5,10,20.3376,10.3376,10.3376,106.8654
0.0,0.3333333333333333,0.8800000000000001,0.5789473684210527,0.0,43,31.3719,-11.6281,11.6281,135.2118
0.0,0.0,1.0,0.3157894736842104,0.5,16,15.8097,-0.1903,0.1903,0.0362
0.3333333333333333,0.0,0.92,0.631578947368421,0.5,29,21.24,-7.76,7.76,60.2179
0.0,0.0,0.92,0.5789473684210527,0.0,25,26.0195,1.0195,1.0195,1.0393
0.3333333333333333,0.0,0.92,0.0526315789473683,1.0,18,17.3903,-0.6097,0.6097,0.3718
0.3333333333333333,0.3333333333333333,0.8800000000000001,0.5263157894736843,1.0,19,24.461,5.461,5.461,29.8226
0.0,1.0,0.9600000000000002,0.6842105263157894,1.0,29,28.251,-0.749,0.749,0.561
0.0,0.0,0.8399999999999999,0.7894736842105263,0.0,21,26.2453,5.2453,5.2453,27.5132
0.3333333333333333,1.0,0.92,0.6842105263157894,0.0,31,38.5934,7.5934,7.5934,57.6599
0.0,0.3333333333333333,0.92,0.2105263157894736,0.0,21,22.045,1.045,1.045,1.092
0.3333333333333333,0.3333333333333333,0.72,0.5263157894736843,0.0,38,36.3171,-1.6829,1.6829,2.8322
0.3333333333333333,0.0,0.8399999999999999,0.263157894736842,0.5,29,17.3684,-11.6316,11.6316,135.295
0.0,1.0,0.72,0.7894736842105263,0.5,39,38.1665,-0.8335,0.8335,0.6947
0.3333333333333333,1.0,0.8399999999999999,0.3157894736842104,0.5,14,23.6595,9.6595,9.6595,93.3056
0.0,0.0,0.8399999999999999,0.7368421052631577,0.5,15,20.6564,5.6564,5.6564,31.9947
0.3333333333333333,0.3333333333333333,0.9600000000000002,0.1578947368421053,0.0,27,26.7758,-0.2242,0.2242,0.0503
0.3333333333333333,0.0,0.9600000000000002,0.3157894736842104,1.0,16,17.181,1.181,1.181,1.3947
0.0,1.0,0.8800000000000001,0.1052631578947369,1.0,17,19.8626,2.8626,2.8626,8.1942
0.3333333333333333,0.6666666666666667,0.72,0.7894736842105263,0.0,33,37.2645,4.2645,4.2645,18.1863
0.3333333333333333,0.3333333333333333,0.8800000000000001,0.5789473684210527,0.0,47,32.2658,-14.7342,14.7342,217.098
0.3333333333333333,0.6666666666666667,0.6000000000000001,0.9473684210526316,0.0,35,36.4592,1.4592,1.4592,2.1294
0.3333333333333333,0.3333333333333333,0.8399999999999999,0.6842105263157894,1.0,20,24.9591,4.9591,4.9591,24.5929
0.0,1.0,0.9600000000000002,0.0,0.5,10,20.7701,10.7701,10.7701,115.9945
0.6666666666666666,0.3333333333333333,0.9600000000000002,0.0,0.0,35,38.9184,3.9184,3.9184,15.3537
0.3333333333333333,0.0,0.8800000000000001,0.1578947368421053,0.0,24,20.6172,-3.3828,3.3828,11.4435
0.3333333333333333,0.3333333333333333,0.8800000000000001,0.4210526315789473,0.5,29,21.8994,-7.1006,7.1006,50.4182
0.0,1.0,0.7600000000000002,0.631578947368421,0.5,48,36.6973,-11.3027,11.3027,127.7519
0.0,0.0,0.8800000000000001,0.4736842105263157,0.0,15,19.922,4.922,4.922,24.226
0.0,0.0,0.92,0.7894736842105263,0.5,21,19.599,-1.401,1.401,1.9629
0.3333333333333333,0.3333333333333333,0.8399999999999999,0.9999999999999998,0.5,19,25.9108,6.9108,6.9108,47.7589
0.3333333333333333,1.0,0.72,0.7368421052631577,1.0,44,37.8495,-6.1505,6.1505,37.8284
1.0,1.0,0.6800000000000002,0.7368421052631577,0.0,54,48.7777,-5.2223,5.2223,27.2721
0.3333333333333333,0.3333333333333333,0.92,0.6842105263157894,1.0,21,25.363,4.363,4.363,19.0358
0.3333333333333333,1.0,0.7600000000000002,0.8421052631578947,0.5,32,36.7543,4.7543,4.7543,22.6033
0.0,1.0,0.8800000000000001,0.631578947368421,1.0,29,27.5137,-1.4863,1.4863,2.2092
0.3333333333333333,0.0,0.92,0.263157894736842,0.0,22,20.4969,-1.5031,1.5031,2.2592
0.3333333333333333,1.0,0.8800000000000001,0.6842105263157894,1.0,33,29.1294,-3.8706,3.8706,14.9812
0.3333333333333333,1.0,1.0,0.7368421052631577,0.0,47,39.1178,-7.8822,7.8822,62.1284
0.3333333333333333,0.0,0.92,0.263157894736842,1.0,14,16.7395,2.7395,2.7395,7.505
0.3333333333333333,0.3333333333333333,0.8800000000000001,0.9999999999999998,0.5,26,25.5514,-0.4486,0.4486,0.2012
0.3333333333333333,1.0,0.8800000000000001,0.7368421052631577,0.0,51,38.1059,-12.8941,12.8941,166.2572
0.3333333333333333,0.3333333333333333,0.8399999999999999,0.1578947368421053,0.0,25,26.7963,1.7963,1.7963,3.2266
0.3333333333333333,1.0,0.9600000000000002,0.4210526315789473,0.0,23,31.8894,8.8894,8.8894,79.0222
0.3333333333333333,0.6666666666666667,0.72,0.3157894736842104,0.5,34,32.5118,-1.4882,1.4882,2.2147
0.3333333333333333,0.0,0.92,0.368421052631579,0.5,12,17.5358,5.5358,5.5358,30.6452
0.3333333333333333,0.3333333333333333,0.6000000000000001,0.2105263157894736,0.0,35,36.2161,1.2161,1.2161,1.4788
0.3333333333333333,1.0,0.92,0.2105263157894736,1.0,27,23.2047,-3.7953,3.7953,14.4042
0.6666666666666666,1.0,0.72,0.5789473684210527,0.5,33,40.095,7.095,7.095,50.3396
0.3333333333333333,1.0,0.7600000000000002,0.9999999999999998,0.0,40,39.6543,-0.3457,0.3457,0.1195
0.3333333333333333,0.6666666666666667,0.8800000000000001,0.9473684210526316,1.0,28,27.7785,-0.2215,0.2215,0.0491
0.3333333333333333,0.6666666666666667,0.8800000000000001,0.5789473684210527,0.0,28,32.463,4.463,4.463,19.9184
0.3333333333333333,1.0,0.8399999999999999,0.5789473684210527,0.5,25,28.2383,3.2383,3.2383,10.4866
0.3333333333333333,0.0,0.8,0.263157894736842,0.0,18,21.195,3.195,3.195,10.208
0.3333333333333333,0.3333333333333333,0.8399999999999999,0.9473684210526316,0.5,30,25.7206,-4.2794,4.2794,18.3129
0.0,0.0,0.92,0.1052631578947369,0.5,24,14.842,-9.158,9.158,83.8684
0.0,0.0,0.8800000000000001,0.4210526315789473,1.0,17,15.2839,-1.7161,1.7161,2.9452
0.6666666666666666,0.0,0.7600000000000002,0.9999999999999998,0.0,42,39.1528,-2.8472,2.8472,8.1067
0.3333333333333333,1.0,0.8,0.7894736842105263,1.0,27,29.7637,2.7637,2.7637,7.6379
0.3333333333333333,1.0,0.72,0.9473684210526316,1.0,48,37.3595,-10.6405,10.6405,113.2194
0.0,0.6666666666666667,0.8399999999999999,0.3157894736842104,0.0,25,22.2127,-2.7873,2.7873,7.7692
0.3333333333333333,0.0,0.9600000000000002,0.4210526315789473,1.0,19,17.5378,-1.4622,1.4622,2.1382
0.0,1.0,0.8800000000000001,0.3157894736842104,0.5,22,19.7639,-2.2361,2.2361,5.0
0.0,0.6666666666666667,0.8,0.2105263157894736,1.0,10,17.5565,7.5565,7.5565,57.1002
0.3333333333333333,0.0,0.9600000000000002,0.5789473684210527,1.0,20,21.8913,1.8913,1.8913,3.577
0.6666666666666666,1.0,0.9600000000000002,0.8421052631578947,0.0,49,44.9292,-4.0708,4.0708,16.5712
0.3333333333333333,1.0,0.72,0.5263157894736843,0.5,36,36.3677,0.3677,0.3677,0.1352
0.0,0.0,0.9600000000000002,0.8421052631578947,0.0,20,25.5237,5.5237,5.5237,30.5115
0.3333333333333333,0.0,0.4000000000000001,0.1578947368421053,1.0,38,34.2556,-3.7444,3.7444,14.0205
0.3333333333333333,0.3333333333333333,0.8399999999999999,0.9473684210526316,0.0,29,32.4921,3.4921,3.4921,12.1951
0.0,1.0,0.8800000000000001,0.6842105263157894,0.5,30,27.4691,-2.5309,2.5309,6.4055
0.0,0.0,0.8399999999999999,0.4736842105263157,0.5,17,16.2329,-0.7671,0.7671,0.5884
0.0,1.0,0.8,0.3157894736842104,0.0,30,28.3436,-1.6564,1.6564,2.7436
0.3333333333333333,0.0,0.8800000000000001,0.4210526315789473,0.5,15,17.7089,2.7089,2.7089,7.3382
0.3333333333333333,0.0,1.0,0.7368421052631577,1.0,18,21.5763,3.5763,3.5763,12.7902
0.3333333333333333,0.0,0.8399999999999999,0.6842105263157894,0.5,23,22.187,-0.813,0.813,0.6609
0.3333333333333333,0.0,0.8399999999999999,0.3157894736842104,0.0,20,20.9685,0.9685,0.9685,0.9381
0.3333333333333333,0.3333333333333333,0.8800000000000001,0.2105263157894736,0.5,12,21.5143,9.5143,9.5143,90.5226
0.3333333333333333,0.3333333333333333,0.9600000000000002,0.4210526315789473,0.5,24,22.6419,-1.3581,1.3581,1.8445
0.0,0.0,0.6000000000000001,0.8421052631578947,0.0,33,30.151,-2.849,2.849,8.1167
0.3333333333333333,1.0,0.8399999999999999,0.263157894736842,1.0,35,22.7665,-12.2335,12.2335,149.6587
0.3333333333333333,1.0,0.9600000000000002,0.0526315789473683,0.5,22,24.0513,2.0513,2.0513,4.2078
0.3333333333333333,0.0,1.0,0.894736842105263,1.0,27,20.7446,-6.2554,6.2554,39.1299
0.3333333333333333,1.0,0.52,0.894736842105263,0.5,32,36.9468,4.9468,4.9468,24.4712
0.3333333333333333,0.3333333333333333,0.72,0.6842105263157894,0.0,35,36.9449,1.9449,1.9449,3.7826
0.0,1.0,0.92,0.0,1.0,15,20.2535,5.2535,5.2535,27.5993
0.0,0.0,0.8,0.7894736842105263,1.0,27,21.8517,-5.1483,5.1483,26.505
0.3333333333333333,0.0,0.92,0.7368421052631577,0.5,15,21.1733,6.1733,6.1733,38.1098
0.3333333333333333,1.0,0.7600000000000002,0.1578947368421053,0.5,41,31.4753,-9.5247,9.5247,90.7193
0.3333333333333333,0.3333333333333333,0.8800000000000001,0.7894736842105263,0.5,25,24.9565,-0.0435,0.0435,0.0019
0.6666666666666666,1.0,1.0,0.3157894736842104,0.0,37,40.5764,3.5764,3.5764,12.7907
0.3333333333333333,0.3333333333333333,0.92,0.0526315789473683,0.0,21,26.4074,5.4074,5.4074,29.2396
0.0,0.6666666666666667,0.8800000000000001,0.5263157894736843,0.5,30,22.0179,-7.9821,7.9821,63.7143
0.0,0.0,0.6800000000000002,0.1052631578947369,0.0,29,21.2291,-7.7709,7.7709,60.3869
0.3333333333333333,0.0,0.8800000000000001,0.9473684210526316,0.5,28,21.8518,-6.1482,6.1482,37.8008
0.3333333333333333,1.0,0.8800000000000001,0.7894736842105263,1.0,24,29.0394,5.0394,5.0394,25.3952
0.3333333333333333,1.0,0.6800000000000002,0.631578947368421,0.5,38,37.4728,-0.5272,0.5272,0.2779
0.0,0.3333333333333333,0.8,0.2105263157894736,0.0,20,23.2927,3.2927,3.2927,10.8421
0.3333333333333333,1.0,0.72,0.6842105263157894,0.0,53,41.2885,-11.7115,11.7115,137.1599
0.0,1.0,0.8800000000000001,0.7894736842105263,0.5,23,27.48,4.48,4.48,20.0706
0.3333333333333333,0.0,0.92,0.368421052631579,0.5,18,17.5358,-0.4642,0.4642,0.2155
0.0,0.0,0.92,0.2105263157894736,0.0,23,19.2542,-3.7458,3.7458,14.031
0.3333333333333333,0.0,0.8399999999999999,0.8421052631578947,1.0,24,22.5271,-1.4729,1.4729,2.1695
0.3333333333333333,0.3333333333333333,0.92,0.0,0.0,27,26.1247,-0.8753,0.8753,0.7661
0.3333333333333333,0.3333333333333333,0.9600000000000002,0.2105263157894736,0.5,19,22.1459,3.1459,3.1459,9.8965
0.3333333333333333,0.0,0.8800000000000001,0.0,0.0,19,20.0772,1.0772,1.0772,1.1604
0.0,0.3333333333333333,0.92,0.1052631578947369,0.0,19,22.3571,3.3571,3.3571,11.2701
0.0,0.0,0.8399999999999999,0.4210526315789473,0.5,29,15.5512,-13.4488,13.4488,180.8695
0.3333333333333333,1.0,0.8399999999999999,0.9999999999999998,0.5,29,29.0583,0.0583,0.0583,0.0034
0.3333333333333333,1.0,0.9600000000000002,0.4736842105263157,0.5,16,24.3999,8.3999,8.3999,70.5582
0.0,1.0,0.4400000000000001,0.1052631578947369,0.0,54,43.3456,-10.6544,10.6544,113.5154
0.0,0.3333333333333333,0.8399999999999999,0.4736842105263157,1.0,15,19.3831,4.3831,4.3831,19.2118
0.3333333333333333,1.0,1.0,0.3157894736842104,0.0,41,32.0937,-8.9063,8.9063,79.3219
0.3333333333333333,1.0,0.9600000000000002,0.5263157894736843,0.5,38,26.4877,-11.5123,11.5123,132.533
0.3333333333333333,1.0,0.8399999999999999,0.9999999999999998,0.0,46,36.8953,-9.1047,9.1047,82.8958
0.0,0.3333333333333333,0.8,0.7368421052631577,0.5,16,24.3232,8.3232,8.3232,69.2751
0.0,0.6666666666666667,0.7600000000000002,0.0526315789473683,1.0,34,26.6433,-7.3567,7.3567,54.1207
0.0,0.3333333333333333,0.92,0.1578947368421053,0.5,32,18.8065,-13.1935,13.1935,174.0693
0.0,1.0,1.0,0.9473684210526316,0.0,35,37.0497,2.0497,2.0497,4.2011
0.3333333333333333,1.0,1.0,0.8421052631578947,1.0,31,31.0813,0.0813,0.0813,0.0066
0.0,0.0,0.92,0.0,0.5,22,15.0328,-6.9672,6.9672,48.5412
0.3333333333333333,0.0,0.8399999999999999,0.9999999999999998,1.0,26,22.9708,-3.0292,3.0292,9.1758
0.0,0.0,1.0,0.5263157894736843,0.0,20,23.5319,3.5319,3.5319,12.4741
0.3333333333333333,0.6666666666666667,0.92,0.631578947368421,1.0,26,28.2396,2.2396,2.2396,5.0158
0.3333333333333333,0.3333333333333333,0.8800000000000001,0.9999999999999998,1.0,26,25.8825,-0.1175,0.1175,0.0138
0.0,0.0,0.9600000000000002,0.4210526315789473,1.0,25,15.6162,-9.3838,9.3838,88.0558
0.3333333333333333,0.6666666666666667,0.9600000000000002,0.9999999999999998,0.5,34,28.0335,-5.9665,5.9665,35.5993
0.0,0.0,0.8800000000000001,0.368421052631579,0.5,15,14.876,-0.124,0.124,0.0154
0.0,0.0,0.8,0.7894736842105263,1.0,31,21.8517,-9.1483,9.1483,83.6913
1.0,1.0,0.6000000000000001,0.9999999999999998,0.0,54,49.2835,-4.7165,4.7165,22.2458
0.3333333333333333,0.6666666666666667,0.7600000000000002,0.7368421052631577,0.5,31,33.4799,2.4799,2.4799,6.1497
0.3333333333333333,0.0,0.6399999999999999,0.7894736842105263,0.0,20,29.8244,9.8244,9.8244,96.5197
0.0,1.0,0.8,0.5789473684210527,1.0,23,26.0669,3.0669,3.0669,9.4061
0.3333333333333333,0.0,0.4800000000000002,0.9473684210526316,0.5,33,34.3307,1.3307,1.3307,1.7708
0.0,1.0,0.9600000000000002,0.2105263157894736,0.5,24,20.7034,-3.2966,3.2966,10.8673
0.3333333333333333,1.0,1.0,0.9999999999999998,0.0,47,38.3923,-8.6077,8.6077,74.0925
0.3333333333333333,1.0,0.6000000000000001,0.5263157894736843,0.0,39,38.6147,-0.3853,0.3853,0.1485
0.3333333333333333,0.0,0.92,0.6842105263157894,0.5,12,21.1776,9.1776,9.1776,84.2286
0.3333333333333333,1.0,0.4400000000000001,0.631578947368421,1.0,43,36.5043,-6.4957,6.4957,42.1941
0.0,0.0,1.0,0.1578947368421053,0.5,17,15.408,-1.592,1.592,2.5344
0.6666666666666666,0.3333333333333333,0.6399999999999999,0.8421052631578947,1.0,38,37.6945,-0.3055,0.3055,0.0933
0.3333333333333333,0.3333333333333333,0.92,0.2105263157894736,0.5,19,21.7341,2.7341,2.7341,7.4751
0.3333333333333333,0.0,0.92,0.4736842105263157,0.0,23,20.5531,-2.4469,2.4469,5.9874
0.0,0.6666666666666667,0.92,0.4736842105263157,0.0,16,24.3122,8.3122,8.3122,69.0927
0.0,0.0,0.8399999999999999,0.1578947368421053,0.5,18,14.4128,-3.5872,3.5872,12.8682
0.3333333333333333,0.3333333333333333,0.8800000000000001,0.894736842105263,1.0,18,25.3258,7.3258,7.3258,53.6669
0.3333333333333333,1.0,0.6399999999999999,0.9999999999999998,1.0,37,36.9045,-0.0955,0.0955,0.0091
0.6666666666666666,1.0,0.92,0.894736842105263,0.0,42,44.5388,2.5388,2.5388,6.4454
0.3333333333333333,0.0,0.92,0.6842105263157894,1.0,28,21.4258,-6.5742,6.5742,43.2203
0.3333333333333333,0.0,0.7600000000000002,0.9999999999999998,0.0,21,27.8573,6.8573,6.8573,47.0224
0.3333333333333333,0.6666666666666667,0.8,0.368421052631579,1.0,17,21.3641,4.3641,4.3641,19.0451
0.6666666666666666,0.0,0.6800000000000002,0.6842105263157894,1.0,38,36.3994,-1.6006,1.6006,2.5619
0.0,0.0,0.8,0.0,1.0,18,14.1498,-3.8502,3.8502,14.8244
0.3333333333333333,1.0,0.8800000000000001,0.368421052631579,1.0,26,22.8669,-3.1331,3.1331,9.8164
0.3333333333333333,1.0,0.8399999999999999,0.8421052631578947,1.0,37,29.3594,-7.6406,7.6406,58.3791
0.0,0.0,1.0,0.1052631578947369,0.5,17,15.3941,-1.6059,1.6059,2.579
0.3333333333333333,1.0,0.8,0.1052631578947369,0.5,23,23.7225,0.7225,0.7225,0.5219
0.3333333333333333,0.0,0.8399999999999999,0.0,0.5,12,16.8332,4.8332,4.8332,23.3596
0.3333333333333333,0.3333333333333333,0.8800000000000001,0.8421052631578947,0.5,15,25.0591,10.0591,10.0591,101.1846
0.0,0.0,0.8399999999999999,0.4736842105263157,0.0,22,20.5247,-1.4753,1.4753,2.1766
0.3333333333333333,0.3333333333333333,1.0,0.1578947368421053,1.0,26,22.2025,-3.7975,3.7975,14.4212
0.3333333333333333,1.0,0.6399999999999999,0.5263157894736843,1.0,31,37.8366,6.8366,6.8366,46.7385
0.3333333333333333,0.0,0.8800000000000001,0.4210526315789473,0.5,18,17.7089,-0.2911,0.2911,0.0847
0.3333333333333333,0.3333333333333333,0.8800000000000001,0.4736842105263157,0.5,19,22.4831,3.4831,3.4831,12.132
0.3333333333333333,0.3333333333333333,0.8800000000000001,0.8421052631578947,1.0,28,25.0527,-2.9473,2.9473,8.6868
0.3333333333333333,0.6666666666666667,0.9600000000000002,0.0,0.5,26,21.2747,-4.7253,4.7253,22.3289
0.3333333333333333,0.3333333333333333,0.92,0.9999999999999998,1.0,30,25.5128,-4.4872,4.4872,20.135
0.0,0.0,1.0,0.1578947368421053,1.0,18,15.2014,-2.7986,2.7986,7.832
0.6666666666666666,1.0,0.72,0.263157894736842,0.0,41,40.2041,-0.7959,0.7959,0.6335
0.3333333333333333,0.3333333333333333,0.8399999999999999,0.0526315789473683,0.0,36,26.6566,-9.3434,9.3434,87.299
0.3333333333333333,0.3333333333333333,1.0,0.9999999999999998,1.0,23,25.5542,2.5542,2.5542,6.5239
0.3333333333333333,0.3333333333333333,0.7600000000000002,0.263157894736842,0.0,33,31.8309,-1.1691,1.1691,1.3667
0.3333333333333333,0.3333333333333333,0.8800000000000001,0.0,0.0,21,25.9085,4.9085,4.9085,24.0937
0.0,0.0,0.9600000000000002,0.1052631578947369,0.0,21,19.4693,-1.5307,1.5307,2.3432
0.0,0.0,0.9600000000000002,0.3157894736842104,1.0,13,14.9379,1.9379,1.9379,3.7554
0.3333333333333333,0.3333333333333333,1.0,0.5789473684210527,1.0,17,26.2331,9.2331,9.2331,85.2501
0.3333333333333333,0.0,0.8,0.6842105263157894,1.0,19,23.0508,4.0508,4.0508,16.409
0.0,0.3333333333333333,0.8800000000000001,0.6842105263157894,0.0,43,31.8132,-11.1868,11.1868,125.144
0.3333333333333333,1.0,0.6800000000000002,0.3157894736842104,1.0,44,35.3449,-8.6551,8.6551,74.9099
0.3333333333333333,1.0,0.8,0.1578947368421053,0.0,30,31.6459,1.6459,1.6459,2.709
0.3333333333333333,0.3333333333333333,0.72,0.368421052631579,0.5,32,33.2164,1.2164,1.2164,1.4796
0.3333333333333333,0.3333333333333333,0.8800000000000001,0.9473684210526316,0.5,28,25.3668,-2.6332,2.6332,6.9338
0.3333333333333333,1.0,0.8800000000000001,0.9473684210526316,0.5,26,29.2733,3.2733,3.2733,10.7145
0.0,0.3333333333333333,0.9600000000000002,0.7368421052631577,0.5,19,24.1547,5.1547,5.1547,26.5709
0.3333333333333333,0.0,1.0,0.0526315789473683,1.0,24,18.2716,-5.7284,5.7284,32.8147
0.0,0.0,0.72,0.1052631578947369,0.0,26,21.112,-4.888,4.888,23.8928
0.3333333333333333,1.0,0.8399999999999999,0.7894736842105263,0.5,26,28.6368,2.6368,2.6368,6.9525
0.3333333333333333,1.0,0.8800000000000001,0.631578947368421,0.5,28,29.2349,1.2349,1.2349,1.5251
0.3333333333333333,1.0,0.9600000000000002,0.1578947368421053,1.0,19,23.4713,4.4713,4.4713,19.9921
0.0,1.0,0.6000000000000001,0.631578947368421,1.0,44,37.9526,-6.0474,6.0474,36.5716
0.0,1.0,0.8,0.8421052631578947,1.0,21,28.7476,7.7476,7.7476,60.0255
0.3333333333333333,1.0,0.92,0.9473684210526316,0.5,16,29.6583,13.6583,13.6583,186.5503
0.3333333333333333,0.6666666666666667,0.92,0.7368421052631577,1.0,29,28.3791,-0.6209,0.6209,0.3855
0.3333333333333333,1.0,0.8399999999999999,0.9473684210526316,0.0,46,37.0763,-8.9237,8.9237,79.632
