multiple_deliveries,Road_traffic_density,Delivery_person_Ratings,Delivery_person_Age,Vehicle_condition,actual,predicted,error,abs_error_MAE,sq_error_MSE
0.3333333333333333,0.0,0.92,0.9473684210526316,0.0,23,28.0377,5.0377,5.0377,25.3784
0.3333333333333333,0.3333333333333333,0.8399999999999999,0.368421052631579,0.5,27,25.6362,-1.3638,1.3638,1.8599
0.0,0.3333333333333333,0.9600000000000002,0.263157894736842,0.5,16,18.3854,2.3854,2.3854,5.69
0.3333333333333333,0.3333333333333333,0.8399999999999999,0.6842105263157894,1.0,30,25.5705,-4.4295,4.4295,19.6203
0.3333333333333333,1.0,0.9600000000000002,0.2105263157894736,0.5,32,27.5447,-4.4553,4.4553,19.8494
0.0,1.0,0.6399999999999999,0.9999999999999998,0.0,41,38.0711,-2.9289,2.9289,8.5786
0.3333333333333333,0.6666666666666667,0.8800000000000001,0.7894736842105263,1.0,20,28.29,8.29,8.29,68.7236
0.3333333333333333,0.3333333333333333,0.8,0.1052631578947369,1.0,21,22.06,1.06,1.06,1.1237
0.6666666666666666,0.3333333333333333,1.0,0.7894736842105263,0.0,38,32.1008,-5.8992,5.8992,34.8002
0.0,0.0,0.8,0.9473684210526316,0.5,16,23.9101,7.9101,7.9101,62.5695
0.3333333333333333,0.6666666666666667,1.0,0.1052631578947369,0.5,25,23.2408,-1.7592,1.7592,3.0949
0.0,0.6666666666666667,0.92,0.3157894736842104,1.0,12,19.8855,7.8855,7.8855,62.1818
0.3333333333333333,1.0,0.92,0.3157894736842104,0.5,20,29.1193,9.1193,9.1193,83.1618
0.3333333333333333,0.0,0.8399999999999999,0.1052631578947369,1.0,19,18.5384,-0.4616,0.4616,0.2131
0.3333333333333333,1.0,0.72,0.4736842105263157,1.0,33,31.8414,-1.1586,1.1586,1.3423
0.3333333333333333,1.0,0.92,0.631578947368421,1.0,36,29.0536,-6.9464,6.9464,48.2521
0.3333333333333333,1.0,0.6800000000000002,0.368421052631579,0.0,37,36.6766,-0.3234,0.3234,0.1046
0.0,0.3333333333333333,1.0,0.5263157894736843,1.0,23,17.1363,-5.8637,5.8637,34.3832
0.0,1.0,0.8800000000000001,0.1052631578947369,0.5,16,24.2552,8.2552,8.2552,68.1481
0.3333333333333333,0.0,0.8800000000000001,0.2105263157894736,1.0,20,18.5284,-1.4716,1.4716,2.1655
0.3333333333333333,1.0,0.9600000000000002,0.1578947368421053,0.5,31,27.1536,-3.8464,3.8464,14.795
0.3333333333333333,0.0,0.9600000000000002,0.9999999999999998,0.5,13,25.224,12.224,12.224,149.4252
0.3333333333333333,0.6666666666666667,0.9600000000000002,0.9999999999999998,0.0,26,33.0954,7.0954,7.0954,50.3443
0.3333333333333333,0.3333333333333333,0.92,0.5263157894736843,0.0,35,27.6378,-7.3622,7.3622,54.2019
0.3333333333333333,1.0,0.72,0.368421052631579,1.0,40,31.0591,-8.9409,8.9409,79.9395
0.3333333333333333,1.0,0.9600000000000002,0.263157894736842,0.5,28,27.9359,-0.0641,0.0641,0.0041
0.3333333333333333,1.0,0.72,0.5263157894736843,0.0,35,37.0579,2.0579,2.0579,4.2348
0.0,1.0,0.8399999999999999,0.7894736842105263,1.0,29,27.7199,-1.2801,1.2801,1.6387
0.3333333333333333,0.6666666666666667,0.9600000000000002,0.631578947368421,0.5,22,27.9446,5.9446,5.9446,35.3385
0.3333333333333333,1.0,0.8399999999999999,0.263157894736842,0.0,33,32.7253,-0.2747,0.2747,0.0755
0.3333333333333333,1.0,0.8399999999999999,0.5263157894736843,0.5,45,32.2685,-12.7315,12.7315,162.0922
0.3333333333333333,1.0,0.92,0.1578947368421053,0.5,26,27.9458,1.9458,1.9458,3.7863
0.0,0.3333333333333333,0.92,0.9473684210526316,0.0,40,26.6753,-13.3247,13.3247,177.5465
0.0,1.0,0.92,0.1052631578947369,0.5,17,23.4629,6.4629,6.4629,41.7695
0.3333333333333333,0.6666666666666667,0.8800000000000001,0.6842105263157894,0.5,18,29.9203,11.9203,11.9203,142.0934
0.3333333333333333,0.3333333333333333,0.8399999999999999,0.263157894736842,0.0,29,27.2665,-1.7335,1.7335,3.0049
0.3333333333333333,0.3333333333333333,0.92,0.7894736842105263,1.0,35,24.7683,-10.2317,10.2317,104.6871
0.3333333333333333,1.0,0.92,0.4736842105263157,0.5,18,30.2928,12.2928,12.2928,151.1126
0.3333333333333333,0.6666666666666667,0.8800000000000001,0.3157894736842104,0.5,24,27.1822,3.1822,3.1822,10.1262
0.0,1.0,0.92,0.8421052631578947,0.0,28,31.3518,3.3518,3.3518,11.2346
0.0,1.0,0.8800000000000001,0.631578947368421,1.0,30,25.7541,-4.2459,4.2459,18.0273
0.3333333333333333,0.3333333333333333,0.8399999999999999,0.7368421052631577,0.5,20,28.3743,8.3743,8.3743,70.1292
0.0,1.0,0.7600000000000002,0.8421052631578947,0.0,48,34.5208,-13.4792,13.4792,181.6881
0.0,0.0,1.0,0.2105263157894736,1.0,16,12.0599,-3.9401,3.9401,15.5241
0.3333333333333333,0.0,0.8800000000000001,0.6842105263157894,1.0,30,22.0489,-7.9511,7.9511,63.2203
0.0,0.0,1.0,0.4210526315789473,1.0,10,13.6246,3.6246,3.6246,13.1375
0.0,0.0,0.9600000000000002,0.2105263157894736,0.5,16,15.2648,-0.7352,0.7352,0.5405
0.3333333333333333,0.0,0.8399999999999999,0.631578947368421,0.0,21,27.2753,6.2753,6.2753,39.3788
0.3333333333333333,0.0,0.8800000000000001,0.4736842105263157,0.0,19,25.3095,6.3095,6.3095,39.81
0.3333333333333333,0.3333333333333333,0.8399999999999999,0.5789473684210527,0.0,34,29.6135,-4.3865,4.3865,19.2416
0.0,0.3333333333333333,0.8399999999999999,0.631578947368421,0.0,28,25.9129,-2.0871,2.0871,4.356
0.0,0.3333333333333333,0.8399999999999999,0.2105263157894736,0.5,25,20.371,-4.629,4.629,21.4278
0.3333333333333333,1.0,0.92,0.7368421052631577,0.5,26,32.2486,6.2486,6.2486,39.0448
0.6666666666666666,0.3333333333333333,0.9600000000000002,0.894736842105263,0.0,46,33.6754,-12.3246,12.3246,151.8957
0.3333333333333333,0.0,0.8399999999999999,0.6842105263157894,1.0,20,22.8411,2.8411,2.8411,8.072
0.0,0.0,0.8399999999999999,0.4210526315789473,1.0,11,16.7936,5.7936,5.7936,33.5658
0.3333333333333333,1.0,0.9600000000000002,0.3157894736842104,1.0,21,25.9144,4.9144,4.9144,24.1515
0.0,0.0,0.92,0.4210526315789473,1.0,20,15.2091,-4.7909,4.7909,22.9529
0.3333333333333333,0.3333333333333333,0.8800000000000001,0.263157894736842,0.0,21,26.4743,5.4743,5.4743,29.9676
0.3333333333333333,1.0,0.92,0.894736842105263,1.0,26,31.0094,5.0094,5.0094,25.0943
0.0,1.0,0.92,0.9999999999999998,0.5,15,30.1126,15.1126,15.1126,228.3919
0.3333333333333333,0.0,0.92,0.7368421052631577,1.0,18,21.6478,3.6478,3.6478,13.3063
0.3333333333333333,1.0,1.0,0.631578947368421,0.5,29,29.8817,0.8817,0.8817,0.7775
0.0,0.3333333333333333,0.8800000000000001,0.5789473684210527,0.0,26,24.7295,-1.2705,1.2705,1.6142
0.3333333333333333,1.0,0.56,0.631578947368421,0.5,39,38.5966,-0.4034,0.4034,0.1628
0.3333333333333333,0.6666666666666667,0.4800000000000002,0.1052631578947369,0.0,47,35.9527,-11.0473,11.0473,122.0418
0.0,0.0,0.8399999999999999,0.894736842105263,0.5,16,22.7267,6.7267,6.7267,45.2481
0.6666666666666666,0.6666666666666667,0.72,0.0,0.0,39,34.5086,-4.4914,4.4914,20.1725
0.3333333333333333,0.0,0.92,0.5789473684210527,1.0,25,20.4743,-4.5257,4.5257,20.4819
0.3333333333333333,0.3333333333333333,1.0,0.6842105263157894,1.0,18,22.4015,4.4015,4.4015,19.3732
0.0,0.0,0.8800000000000001,0.368421052631579,1.0,11,15.6102,4.6102,4.6102,21.2538
0.3333333333333333,0.3333333333333333,0.8399999999999999,0.7894736842105263,0.0,29,31.1781,2.1781,2.1781,4.7442
0.3333333333333333,1.0,0.8800000000000001,0.9999999999999998,0.0,41,37.4093,-3.5907,3.5907,12.8933
0.3333333333333333,0.3333333333333333,0.8,0.6842105263157894,1.0,29,26.3628,-2.6372,2.6372,6.9549
0.3333333333333333,0.0,0.9600000000000002,0.1052631578947369,0.5,15,18.5742,3.5742,3.5742,12.7753
0.0,0.3333333333333333,0.8399999999999999,0.0526315789473683,1.0,11,16.7849,5.7849,5.7849,33.4647
0.3333333333333333,0.3333333333333333,0.72,0.9999999999999998,0.5,38,32.7069,-5.2931,5.2931,28.017
0.0,0.6666666666666667,0.9600000000000002,0.4210526315789473,0.0,21,24.7009,3.7009,3.7009,13.6965
0.3333333333333333,0.0,0.92,0.7894736842105263,0.5,21,24.4516,3.4516,3.4516,11.9134
0.3333333333333333,1.0,0.9600000000000002,0.9473684210526316,1.0,29,30.6083,1.6083,1.6083,2.5867
0.3333333333333333,0.3333333333333333,0.9600000000000002,0.1578947368421053,0.5,15,21.6948,6.6948,6.6948,44.8203
0.3333333333333333,0.0,1.0,0.1578947368421053,0.0,13,20.5858,7.5858,7.5858,57.5442
0.3333333333333333,0.3333333333333333,0.8800000000000001,0.0526315789473683,0.5,15,22.497,7.497,7.497,56.2049
0.3333333333333333,0.3333333333333333,1.0,0.5263157894736843,0.0,35,26.0533,-8.9467,8.9467,80.0436
0.3333333333333333,0.3333333333333333,0.9600000000000002,0.263157894736842,0.0,30,24.8898,-5.1102,5.1102,26.1146
0.6666666666666666,0.6666666666666667,0.6399999999999999,0.7894736842105263,0.0,32,41.9605,9.9605,9.9605,99.2121
0.3333333333333333,0.3333333333333333,0.9600000000000002,0.9999999999999998,0.0,32,30.366,-1.634,1.634,2.67
0.3333333333333333,0.3333333333333333,1.0,0.5263157894736843,0.0,39,26.0533,-12.9467,12.9467,167.6172
0.0,0.3333333333333333,1.0,0.4210526315789473,0.5,16,18.7666,2.7666,2.7666,7.6541
0.0,0.0,0.8800000000000001,0.7368421052631577,0.5,15,20.7609,5.7609,5.7609,33.1884
0.0,0.0,0.8800000000000001,0.368421052631579,0.0,24,20.4355,-3.5645,3.5645,12.706
0.0,1.0,0.6800000000000002,0.7894736842105263,0.5,31,33.3015,2.3015,2.3015,5.2971
0.0,0.3333333333333333,0.6000000000000001,0.7894736842105263,0.5,31,29.4273,-1.5727,1.5727,2.4734
0.3333333333333333,0.3333333333333333,0.8800000000000001,0.9999999999999998,0.5,29,29.5379,0.5379,0.5379,0.2893
1.0,1.0,0.9600000000000002,0.7368421052631577,0.0,49,42.0524,-6.9476,6.9476,48.2686
0.0,0.6666666666666667,0.8800000000000001,0.368421052631579,0.5,27,23.4816,-3.5184,3.5184,12.3792
0.3333333333333333,0.0,0.8800000000000001,0.368421052631579,0.5,11,22.1146,11.1146,11.1146,123.5334
0.0,0.3333333333333333,0.92,0.8421052631578947,1.0,21,21.0677,0.0677,0.0677,0.0046
0.3333333333333333,0.3333333333333333,0.8,0.0,0.5,16,23.6903,7.6903,7.6903,59.1414
0.3333333333333333,0.0,0.9600000000000002,0.0,0.5,17,17.7919,0.7919,0.7919,0.6272
0.0,0.3333333333333333,0.8800000000000001,0.7368421052631577,0.5,28,23.4903,-4.5097,4.5097,20.3372
0.3333333333333333,0.0,0.9600000000000002,0.4210526315789473,0.5,17,20.9212,3.9212,3.9212,15.3759
0.3333333333333333,1.0,1.0,0.894736842105263,0.0,31,34.2502,3.2502,3.2502,10.5637
0.6666666666666666,1.0,0.72,0.894736842105263,0.5,34,41.4751,7.4751,7.4751,55.8769
0.0,0.0,0.9600000000000002,0.5789473684210527,1.0,18,15.5903,-2.4097,2.4097,5.8066
0.3333333333333333,0.0,0.8,0.8421052631578947,0.0,21,29.6321,8.6321,8.6321,74.5139
0.3333333333333333,0.3333333333333333,0.8800000000000001,0.9473684210526316,0.5,26,29.1467,3.1467,3.1467,9.9017
0.3333333333333333,0.0,0.8399999999999999,0.4736842105263157,0.0,20,26.1018,6.1018,6.1018,37.2316
0.0,0.3333333333333333,0.72,0.368421052631579,0.5,31,23.9212,-7.0788,7.0788,50.1089
0.0,0.0,0.8399999999999999,0.2105263157894736,0.5,11,17.6416,6.6416,6.6416,44.1109
0.3333333333333333,0.0,0.7600000000000002,0.894736842105263,0.0,30,30.8156,0.8156,0.8156,0.6651
0.0,1.0,0.8800000000000001,0.3157894736842104,0.5,16,25.8198,9.8198,9.8198,96.429
0.0,0.6666666666666667,0.6000000000000001,0.7368421052631577,1.0,34,29.3529,-4.6471,4.6471,21.5958
0.0,0.0,1.0,0.7894736842105263,0.5,17,18.7753,1.7753,1.7753,3.1518
0.3333333333333333,0.3333333333333333,0.8399999999999999,0.1052631578947369,1.0,23,21.2678,-1.7322,1.7322,3.0006
0.0,0.0,0.8800000000000001,0.4210526315789473,1.0,20,16.0013,-3.9987,3.9987,15.9893
0.3333333333333333,0.0,0.8399999999999999,0.9473684210526316,1.0,17,24.7969,7.7969,7.7969,60.7921
0.0,1.0,0.8399999999999999,0.631578947368421,1.0,25,26.5464,1.5464,1.5464,2.3914
0.3333333333333333,0.0,0.92,0.631578947368421,0.5,26,23.2781,-2.7219,2.7219,7.4087
0.3333333333333333,1.0,0.6800000000000002,0.0,0.0,38,33.9385,-4.0615,4.0615,16.4955
0.3333333333333333,1.0,0.6000000000000001,0.3157894736842104,0.5,43,35.4574,-7.5426,7.5426,56.8914
0.0,1.0,0.8800000000000001,0.0526315789473683,0.0,47,26.2767,-20.7233,20.7233,429.4566
0.3333333333333333,0.0,0.9600000000000002,0.368421052631579,0.5,19,20.53,1.53,1.53,2.341
0.3333333333333333,1.0,0.9600000000000002,0.263157894736842,1.0,24,25.5233,1.5233,1.5233,2.3203
0.3333333333333333,0.0,0.8800000000000001,0.9999999999999998,0.5,19,26.8085,7.8085,7.8085,60.9722
0.0,0.0,0.9600000000000002,0.1578947368421053,0.5,19,14.8737,-4.1263,4.1263,17.0266
1.0,1.0,0.6399999999999999,0.894736842105263,0.0,49,49.564,0.564,0.564,0.3181
0.0,0.0,0.4400000000000001,0.631578947368421,1.0,39,26.2808,-12.7192,12.7192,161.7779
0.0,0.0,0.8399999999999999,0.2105263157894736,0.0,17,20.0542,3.0542,3.0542,9.3284
0.3333333333333333,0.0,1.0,0.2105263157894736,0.0,23,20.9769,-2.0231,2.0231,4.0927
0.0,0.3333333333333333,0.92,0.2105263157894736,1.0,16,16.3738,0.3738,0.3738,0.1398
0.3333333333333333,1.0,0.6000000000000001,0.8421052631578947,0.5,39,39.369,0.369,0.369,0.1361
0.0,0.0,0.8399999999999999,0.7894736842105263,0.0,21,24.357,3.357,3.357,11.2694
0.3333333333333333,0.3333333333333333,0.8800000000000001,0.4210526315789473,1.0,29,22.8225,-6.1775,6.1775,38.1619
0.3333333333333333,0.0,0.72,0.4736842105263157,0.0,16,28.4785,12.4785,12.4785,155.7141
0.3333333333333333,1.0,0.4000000000000001,0.7894736842105263,1.0,33,40.5264,7.5264,7.5264,56.6473
0.0,1.0,0.8,0.631578947368421,0.5,30,29.7513,-0.2487,0.2487,0.0619
0.0,1.0,0.6399999999999999,0.1578947368421053,0.0,43,31.8125,-11.1875,11.1875,125.1596
0.3333333333333333,1.0,0.8399999999999999,0.9999999999999998,0.5,26,35.7889,9.7889,9.7889,95.8224
0.3333333333333333,0.0,0.8,0.1052631578947369,0.0,23,24.1559,1.1559,1.1559,1.3361
0.3333333333333333,1.0,0.8,0.5789473684210527,1.0,29,31.0392,2.0392,2.0392,4.1585
0.3333333333333333,0.0,0.72,0.368421052631579,0.0,24,27.6962,3.6962,3.6962,13.6621
0.3333333333333333,0.0,0.8800000000000001,0.263157894736842,0.5,19,21.3322,2.3322,2.3322,5.4394
0.0,0.3333333333333333,0.8800000000000001,0.2105263157894736,1.0,18,17.1661,-0.8339,0.8339,0.6954
0.3333333333333333,0.3333333333333333,1.0,0.0526315789473683,0.0,32,22.5329,-9.4671,9.4671,89.6268
0.3333333333333333,0.3333333333333333,0.92,0.263157894736842,1.0,23,20.8567,-2.1433,2.1433,4.5936
0.0,1.0,0.8,0.4210526315789473,0.5,21,28.1867,7.1867,7.1867,51.648
0.3333333333333333,1.0,0.7600000000000002,0.5263157894736843,0.0,32,36.2656,4.2656,4.2656,18.1954
0.3333333333333333,0.3333333333333333,1.0,0.0,0.5,28,19.7291,-8.2709,8.2709,68.4084
0.6666666666666666,1.0,0.9600000000000002,0.4736842105263157,0.0,45,36.0049,-8.9951,8.9951,80.9117
0.3333333333333333,1.0,0.8399999999999999,0.0,0.0,37,30.7695,-6.2305,6.2305,38.8191
0.3333333333333333,0.3333333333333333,0.8800000000000001,0.5789473684210527,1.0,30,23.9959,-6.0041,6.0041,36.0486
0.3333333333333333,0.0,1.0,0.9473684210526316,1.0,11,21.6279,10.6279,10.6279,112.9524
0.3333333333333333,0.3333333333333333,0.6399999999999999,0.7894736842105263,1.0,32,30.3141,-1.6859,1.6859,2.8422
0.3333333333333333,1.0,0.8399999999999999,0.5789473684210527,0.0,40,35.0723,-4.9277,4.9277,24.2827
0.3333333333333333,1.0,0.6800000000000002,0.631578947368421,0.5,43,36.2198,-6.7802,6.7802,45.9711
0.3333333333333333,0.0,0.8399999999999999,0.9999999999999998,0.0,28,30.0134,2.0134,2.0134,4.0536
0.0,0.0,1.0,0.2105263157894736,1.0,10,12.0599,2.0599,2.0599,4.2433
0.3333333333333333,0.0,0.8399999999999999,0.9473684210526316,0.5,28,27.2096,-0.7904,0.7904,0.6248
0.3333333333333333,1.0,0.8,0.3157894736842104,1.0,14,29.0834,15.0834,15.0834,227.5102
0.0,0.3333333333333333,0.9600000000000002,0.5263157894736843,0.5,18,20.3412,2.3412,2.3412,5.4811
0.3333333333333333,1.0,0.72,0.0,1.0,43,28.321,-14.679,14.679,215.4731
0.3333333333333333,0.3333333333333333,0.8800000000000001,0.1578947368421053,1.0,20,20.8667,0.8667,0.8667,0.7511
0.3333333333333333,1.0,0.56,0.5789473684210527,1.0,39,35.7928,-3.2072,3.2072,10.2863
0.3333333333333333,1.0,0.8800000000000001,0.7894736842105263,1.0,27,31.0194,4.0194,4.0194,16.1553
0.0,0.3333333333333333,0.9600000000000002,0.1578947368421053,1.0,21,15.1904,-5.8096,5.8096,33.7512
0.3333333333333333,0.0,0.8800000000000001,0.631578947368421,0.5,18,24.0704,6.0704,6.0704,36.8492
0.3333333333333333,0.0,0.9600000000000002,0.5789473684210527,0.0,20,24.5073,4.5073,4.5073,20.3159
0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,44,22.1417,-21.8583,21.8583,477.7853
0.0,1.0,0.8800000000000001,0.3157894736842104,0.5,11,25.8198,14.8198,14.8198,219.6272
0.3333333333333333,0.3333333333333333,0.8,0.4736842105263157,0.5,16,27.2108,11.2108,11.2108,125.6816
0.0,0.0,0.8800000000000001,0.4736842105263157,0.5,22,18.8051,-3.1949,3.1949,10.2071
0.0,1.0,0.8800000000000001,0.0,0.0,21,25.8855,4.8855,4.8855,23.8682
0.0,1.0,0.92,0.1052631578947369,0.5,24,23.4629,-0.5371,0.5371,0.2884
0.3333333333333333,0.0,0.8399999999999999,0.9473684210526316,1.0,26,24.7969,-1.2031,1.2031,1.4474
0.6666666666666666,0.3333333333333333,0.72,0.9999999999999998,1.0,38,34.386,-3.614,3.614,13.0611
0.3333333333333333,0.0,0.6800000000000002,0.894736842105263,0.0,34,32.4001,-1.5999,1.5999,2.5598
0.3333333333333333,0.6666666666666667,0.8800000000000001,0.3157894736842104,0.0,25,29.5948,4.5948,4.5948,21.1123
0.0,0.0,0.8,0.4736842105263157,1.0,14,17.977,3.977,3.977,15.8167
0.3333333333333333,0.0,0.92,0.368421052631579,0.5,12,21.3223,9.3223,9.3223,86.9053
0.3333333333333333,0.6666666666666667,0.8,0.9999999999999998,0.5,19,33.8518,14.8518,14.8518,220.5748
0.0,0.0,1.0,0.7894736842105263,1.0,17,16.3627,-0.6373,0.6373,0.4062
0.3333333333333333,0.0,1.0,0.894736842105263,0.5,17,23.6494,6.6494,6.6494,44.2143
0.3333333333333333,0.0,0.9600000000000002,0.9999999999999998,0.0,20,27.6366,7.6366,7.6366,58.3176
0.3333333333333333,0.3333333333333333,0.8800000000000001,0.0,1.0,27,19.6932,-7.3068,7.3068,53.3894
0.0,0.0,1.0,0.4736842105263157,1.0,19,14.0157,-4.9843,4.9843,24.8429
0.3333333333333333,1.0,0.8399999999999999,0.3157894736842104,0.0,29,33.1165,4.1165,4.1165,16.9452
0.0,0.0,0.8399999999999999,0.8421052631578947,1.0,15,19.9229,4.9229,4.9229,24.2347
0.3333333333333333,0.3333333333333333,0.8,0.7894736842105263,0.5,31,29.5577,-1.4423,1.4423,2.0801
0.3333333333333333,1.0,0.8800000000000001,0.0526315789473683,0.0,29,30.3684,1.3684,1.3684,1.8725
0.0,1.0,0.9600000000000002,0.3157894736842104,0.0,26,26.6479,0.6479,0.6479,0.4198
0.0,0.3333333333333333,0.8800000000000001,0.5263157894736843,0.0,26,24.3383,-1.6617,1.6617,2.7612
0.0,0.0,1.0,0.7368421052631577,0.0,26,20.7968,-5.2032,5.2032,27.0733
0.3333333333333333,0.0,0.56,0.8421052631578947,1.0,38,29.5604,-8.4396,8.4396,71.2267
0.0,0.0,0.8399999999999999,0.2105263157894736,0.0,13,20.0542,7.0542,7.0542,49.7623
0.0,0.0,0.8800000000000001,0.3157894736842104,1.0,18,15.219,-2.781,2.781,7.7338
0.0,1.0,0.8399999999999999,0.0526315789473683,0.5,23,24.6563,1.6563,1.6563,2.7433
0.3333333333333333,0.3333333333333333,0.9600000000000002,0.7894736842105263,0.0,27,28.8013,1.8013,1.8013,3.2448
0.0,0.3333333333333333,0.8,0.7894736842105263,0.5,17,25.466,8.466,8.466,71.6731
0.3333333333333333,0.3333333333333333,0.6800000000000002,0.0526315789473683,0.5,31,26.4583,-4.5417,4.5417,20.6273
0.0,0.6666666666666667,0.92,0.2105263157894736,0.0,27,23.9285,-3.0715,3.0715,9.4341
0.3333333333333333,0.3333333333333333,0.92,0.7368421052631577,0.0,27,29.2024,2.2024,2.2024,4.8508
0.0,1.0,0.92,0.8421052631578947,0.5,27,28.9392,1.9392,1.9392,3.7603
0.3333333333333333,0.0,0.8800000000000001,0.368421052631579,1.0,14,19.7019,5.7019,5.7019,32.5119
0.3333333333333333,0.0,0.92,0.7368421052631577,0.5,27,24.0604,-2.9396,2.9396,8.6411
0.0,0.0,0.9600000000000002,0.3157894736842104,0.5,14,16.0471,2.0471,2.0471,4.1908
0.3333333333333333,0.0,0.9600000000000002,0.1052631578947369,1.0,13,16.1616,3.1616,3.1616,9.9958
0.3333333333333333,0.0,0.8399999999999999,0.4210526315789473,0.5,15,23.298,8.298,8.298,68.8564
0.0,1.0,1.0,0.7894736842105263,0.0,26,29.3761,3.3761,3.3761,11.3982
0.3333333333333333,0.0,0.92,0.894736842105263,0.0,27,27.6465,0.6465,0.6465,0.418
0.3333333333333333,0.3333333333333333,0.9600000000000002,0.894736842105263,1.0,33,24.7584,-8.2416,8.2416,67.9241
0.3333333333333333,1.0,0.9600000000000002,0.1578947368421053,1.0,15,24.7409,9.7409,9.7409,94.8858
0.3333333333333333,0.3333333333333333,0.8,0.5263157894736843,1.0,28,25.1893,-2.8107,2.8107,7.9
0.3333333333333333,0.0,1.0,0.9999999999999998,0.5,27,24.4317,-2.5683,2.5683,6.5962
0.3333333333333333,0.0,0.8800000000000001,0.4210526315789473,1.0,26,20.0931,-5.9069,5.9069,34.8917
0.3333333333333333,0.3333333333333333,0.92,0.9999999999999998,0.5,27,28.7456,1.7456,1.7456,3.0471
0.0,0.0,0.92,0.7894736842105263,1.0,18,17.9472,-0.0528,0.0528,0.0028
0.0,1.0,1.0,0.4210526315789473,0.5,13,24.2254,11.2254,11.2254,126.009
0.3333333333333333,0.0,0.8399999999999999,0.0526315789473683,0.0,18,22.9725,4.9725,4.9725,24.7257
0.0,0.0,0.8,0.0,0.5,11,16.8692,5.8692,5.8692,34.4477
0.0,0.0,0.92,0.4210526315789473,0.5,12,17.6217,5.6217,5.6217,31.6038
0.3333333333333333,0.0,0.92,0.5789473684210527,0.5,10,22.8869,12.8869,12.8869,166.0732
0.3333333333333333,0.0,0.8800000000000001,0.7368421052631577,0.0,28,27.2653,-0.7347,0.7347,0.5398
0.3333333333333333,0.0,0.9600000000000002,0.894736842105263,0.0,24,26.8543,2.8543,2.8543,8.1469
0.0,0.3333333333333333,0.9600000000000002,0.1052631578947369,0.5,31,17.2119,-13.7881,13.7881,190.1117
0.0,0.0,0.8800000000000001,0.0,1.0,19,12.8721,-6.1279,6.1279,37.5515
0.0,0.0,0.9600000000000002,0.3157894736842104,0.0,23,18.4598,-4.5402,4.5402,20.6135
0.3333333333333333,1.0,0.8399999999999999,0.894736842105263,1.0,16,32.5939,16.5939,16.5939,275.3587
0.3333333333333333,0.6666666666666667,0.8,0.5789473684210527,0.5,17,30.7225,13.7225,13.7225,188.3066
0.3333333333333333,1.0,0.92,0.1052631578947369,0.0,25,29.9673,4.9673,4.9673,24.6741
0.0,0.6666666666666667,1.0,0.0526315789473683,0.0,17,21.1705,4.1705,4.1705,17.3931
0.3333333333333333,1.0,0.7600000000000002,0.7368421052631577,0.0,35,37.8302,2.8302,2.8302,8.0103
0.3333333333333333,0.0,0.7600000000000002,0.7368421052631577,0.5,35,27.2294,-7.7706,7.7706,60.3815
0.0,0.3333333333333333,0.7600000000000002,0.7894736842105263,0.0,35,28.6709,-6.3291,6.3291,40.0576
0.3333333333333333,0.3333333333333333,0.8,0.631578947368421,0.5,20,28.3843,8.3843,8.3843,70.2958
0.3333333333333333,0.0,0.8800000000000001,0.8421052631578947,0.0,25,28.0476,3.0476,3.0476,9.2881
0.3333333333333333,0.0,0.8,0.1052631578947369,1.0,16,19.3306,3.3306,3.3306,11.0932
0.0,0.0,0.7600000000000002,0.7368421052631577,0.0,21,25.5503,4.5503,4.5503,20.7056
0.3333333333333333,0.3333333333333333,0.7600000000000002,0.7894736842105263,1.0,37,27.9374,-9.0626,9.0626,82.1315
0.3333333333333333,0.6666666666666667,0.8399999999999999,0.0526315789473683,0.0,20,28.4313,8.4313,8.4313,71.0864
0.3333333333333333,1.0,1.0,0.894736842105263,0.5,26,31.8375,5.8375,5.8375,34.0769
0.0,0.0,0.8399999999999999,0.368421052631579,0.5,14,18.8151,4.8151,4.8151,23.185
0.0,0.0,0.8399999999999999,0.2105263157894736,1.0,14,15.229,1.229,1.229,1.5103
0.3333333333333333,0.3333333333333333,0.8,0.4210526315789473,0.5,28,26.8196,-1.1804,1.1804,1.3933
0.3333333333333333,0.0,0.9600000000000002,0.9473684210526316,0.5,16,24.8328,8.8328,8.8328,78.0183
0.0,0.3333333333333333,0.92,0.3157894736842104,0.0,26,21.9814,-4.0186,4.0186,16.1489
0.0,0.3333333333333333,0.8,0.1578947368421053,1.0,15,18.3594,3.3594,3.3594,11.2859
0.3333333333333333,0.6666666666666667,0.92,0.631578947368421,0.5,25,28.7369,3.7369,3.7369,13.9642
0.3333333333333333,1.0,0.56,0.6842105263157894,1.0,42,36.5751,-5.4249,5.4249,29.4296
0.3333333333333333,0.0,0.92,0.1578947368421053,1.0,16,17.345,1.345,1.345,1.8091
0.0,0.6666666666666667,0.8399999999999999,0.8421052631578947,0.5,30,27.7943,-2.2057,2.2057,4.8652
0.0,0.0,0.9600000000000002,0.1578947368421053,0.5,17,14.8737,-2.1263,2.1263,4.5213
0.3333333333333333,0.3333333333333333,1.0,0.5789473684210527,1.0,16,21.6192,5.6192,5.6192,31.5751
0.3333333333333333,0.3333333333333333,0.8800000000000001,0.0,0.0,34,24.5185,-9.4815,9.4815,89.8994
